<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.02	20:00:00	20940.0	20944.0	20929.0	20934.5	1173	11729999999998827	300
2017.05.02	21:00:00	20934.0	20944.5	20917.0	20923.5	1757	17569999999998243	300
2017.05.02	22:00:00	20923.0	20944.0	20919.0	20941.5	1824	18239999999998176	300
2017.05.02	23:00:00	20942.0	20942.0	20915.6	20924.6	587	5869999999999413	300
2017.05.03	01:00:00	20917.6	20926.1	20907.1	20922.6	301	2999999999999700	500
2017.05.03	02:00:00	20923.1	20927.6	20920.1	20923.1	100	999999999999900	500
2017.05.03	03:00:00	20922.1	20926.6	20921.1	20925.6	154	1539999999999846	500
2017.05.03	04:00:00	20925.1	20926.1	20917.1	20920.6	127	1269999999999873	500
2017.05.03	05:00:00	20920.1	20922.1	20913.1	20913.6	155	1549999999999845	500
2017.05.03	06:00:00	20913.1	20913.1	20905.6	20909.1	201	2009999999999799	500
2017.05.03	07:00:00	20908.6	20913.6	20908.1	20911.1	99	989999999999901	500
2017.05.03	08:00:00	20911.6	20915.1	20910.6	20913.1	80	799999999999920	500
2017.05.03	09:00:00	20912.1	20915.1	20907.1	20908.6	228	2279999999999772	500
2017.05.03	10:00:00	20908.1	20910.6	20894.6	20904.6	702	7019999999999298	400
2017.05.03	11:00:00	20903.6	20907.6	20897.1	20905.6	531	5309999999999469	400
2017.05.03	12:00:00	20906.1	20909.6	20904.1	20907.1	351	3509999999999649	400
2017.05.03	13:00:00	20907.6	20910.6	20899.6	20907.1	302	3019999999999698	400
2017.05.03	14:00:00	20907.6	20920.1	20904.6	20913.1	445	4449999999999555	400
2017.05.03	15:00:00	20913.6	20916.1	20904.6	20909.6	639	6389999999999361	400
2017.05.03	16:00:00	20910.6	20920.1	20896.1	20913.6	2097	20969999999997903	300
2017.05.03	17:00:00	20913.1	20920.1	20869.8	20881.8	3245	32449999999996755	300
2017.05.03	18:00:00	20882.8	20936.8	20880.8	20933.8	2056	20559999999997944	300
2017.05.03	19:00:00	20932.8	20941.8	20917.8	20925.8	1310	13099999999998690	300
2017.05.03	20:00:00	20926.8	20933.8	20896.8	20925.8	1570	15699999999998430	300
2017.05.03	21:00:00	20926.8	20952.8	20918.3	20946.3	3622	36219999999996378	300
2017.05.03	22:00:00	20946.8	20970.8	20941.8	20950.3	2368	23679999999997632	300
2017.05.03	23:00:00	20949.8	20956.8	20930.3	20936.3	633	6329999999999367	500
2017.05.04	01:00:00	20932.3	20942.8	20927.4	20941.3	341	3399999999999660	500
2017.05.04	02:00:00	20941.8	20973.8	20939.8	20964.8	439	4389999999999561	500
2017.05.04	03:00:00	20965.3	20973.3	20964.8	20969.8	312	3119999999999688	500
2017.05.04	04:00:00	20969.3	20973.8	20965.8	20967.3	492	4919999999999508	500
2017.05.04	05:00:00	20966.8	20971.8	20962.8	20969.3	338	3379999999999662	500
2017.05.04	06:00:00	20968.8	20977.8	20967.8	20974.8	259	2589999999999741	500
2017.05.04	07:00:00	20975.3	20976.8	20970.3	20975.8	111	1109999999999889	500
2017.05.04	08:00:00	20975.3	20976.8	20963.8	20966.8	137	1369999999999863	500
2017.05.04	09:00:00	20965.8	20972.8	20960.8	20968.3	484	4839999999999516	500
2017.05.04	10:00:00	20968.8	20979.3	20956.8	20965.8	1188	11879999999998812	400
2017.05.04	11:00:00	20966.3	20983.3	20965.3	20982.8	605	6049999999999395	400
2017.05.04	12:00:00	20982.3	21001.3	20982.3	20997.8	529	5289999999999471	400
2017.05.04	13:00:00	20997.3	21002.3	20994.3	20998.8	386	3859999999999614	400
2017.05.04	14:00:00	20999.3	21008.8	20996.3	20999.3	504	5039999999999496	400
2017.05.04	15:00:00	21000.3	21001.8	20967.3	20978.3	947	9469999999999053	400
2017.05.04	16:00:00	20978.8	20991.3	20911.8	20926.3	3285	32849999999996715	300
2017.05.04	17:00:00	20926.8	20946.8	20909.6	20926.6	3555	35549999999996445	300
2017.05.04	18:00:00	20926.1	20945.6	20915.6	20921.1	2764	27639999999997236	300
2017.05.04	19:00:00	20920.6	20927.6	20842.6	20919.6	3801	38009999999996199	300
2017.05.04	20:00:00	20920.6	20940.6	20913.6	20928.1	1994	19939999999998006	300
2017.05.04	21:00:00	20927.6	20946.6	20901.6	20928.1	3543	35429999999996457	300
2017.05.04	22:00:00	20927.6	20948.6	20916.6	20944.6	2331	23309999999997669	300
2017.05.04	23:00:00	20943.6	20948.1	20925.6	20941.1	511	5109999999999489	500
2017.05.05	01:00:00	20939.1	20943.4	20932.6	20935.1	173	1719999999999828	500
2017.05.05	02:00:00	20934.6	20944.1	20934.6	20935.6	94	939999999999906	500
2017.05.05	03:00:00	20936.1	20937.6	20925.6	20926.6	139	1389999999999861	500
2017.05.05	04:00:00	20927.1	20937.6	20926.6	20928.1	390	3899999999999610	500
2017.05.05	05:00:00	20927.6	20931.6	20922.6	20924.1	280	2799999999999720	500
2017.05.05	06:00:00	20923.6	20923.6	20879.6	20883.6	834	8339999999999166	500
2017.05.05	07:00:00	20884.1	20897.6	20878.6	20897.1	424	4239999999999576	500
2017.05.05	08:00:00	20896.6	20906.6	20888.1	20902.1	361	3609999999999639	500
2017.05.05	09:00:00	20901.6	20909.1	20893.6	20899.1	681	6809999999999319	500
2017.05.05	10:00:00	20900.1	20926.1	20898.1	20918.6	1027	10269999999998973	400
2017.05.05	11:00:00	20918.1	20935.1	20913.1	20930.1	763	7629999999999237	400
2017.05.05	12:00:00	20931.1	20934.1	20920.1	20926.6	642	6419999999999358	400
2017.05.05	13:00:00	20926.1	20931.1	20922.1	20930.6	388	3879999999999612	400
2017.05.05	14:00:00	20931.1	20933.1	20918.1	20921.1	439	4389999999999561	400
2017.05.05	15:00:00	20920.1	20952.5	20913.5	20934.5	3439	34389999999996561	400
2017.05.05	16:00:00	20934.0	20944.5	20915.1	20926.1	5623	56229999999994377	280
2017.05.05	17:00:00	20925.6	20945.1	20901.1	20925.1	6589	65889999999993411	280
2017.05.05	18:00:00	20925.1	20947.1	20918.1	20945.1	4272	42719999999995728	280
2017.05.05	19:00:00	20944.1	20950.1	20912.1	20936.1	3804	38039999999996196	280
2017.05.05	20:00:00	20935.6	20961.1	20929.1	20960.1	2397	23969999999997603	280
2017.05.05	21:00:00	20960.1	20985.1	20957.1	20970.1	3333	33329999999996667	280
2017.05.05	22:00:00	20969.1	21005.1	20962.1	21004.6	4518	45179999999995482	280
2017.05.05	23:00:00	21004.1	21028.1	20999.1	21024.1	1230	12299999999998770	280
2017.05.08	01:00:00	21063.9	21066.9	21001.9	21008.4	1913	19129999999998087	520
2017.05.08	02:00:00	21008.9	21020.9	21003.9	21010.4	591	5909999999999409	520
2017.05.08	03:00:00	21009.9	21014.9	20991.4	21008.4	1359	13589999999998641	520
2017.05.08	04:00:00	21008.9	21014.4	21002.9	21004.9	884	8839999999999116	520
2017.05.08	05:00:00	21004.4	21013.9	21002.9	21011.9	622	6219999999999378	520
2017.05.08	06:00:00	21012.4	21021.9	21005.9	21017.4	487	4869999999999513	520
2017.05.08	07:00:00	21017.9	21020.9	21014.4	21014.9	237	2369999999999763	520
2017.05.08	08:00:00	21015.4	21020.9	21010.9	21017.4	557	5569999999999443	520
2017.05.08	09:00:00	21016.9	21019.9	20981.4	20990.9	1726	17259999999998274	520
2017.05.08	10:00:00	20991.9	20991.9	20965.2	20975.7	2709	27089999999997291	400
2017.05.08	11:00:00	20975.2	20988.7	20970.2	20972.7	1130	11299999999998870	400
2017.05.08	12:00:00	20972.2	20977.7	20959.2	20967.2	989	9889999999999011	400
2017.05.08	13:00:00	20968.2	20997.2	20964.2	20988.2	966	9659999999999034	400
2017.05.08	14:00:00	20989.2	20999.7	20981.2	20987.2	690	6899999999999310	400
2017.05.08	15:00:00	20986.7	20989.2	20968.2	20974.2	949	9489999999999051	400
2017.05.08	16:00:00	20975.2	21009.7	20966.7	20968.7	3024	30239999999996976	300
2017.05.08	17:00:00	20969.7	20994.5	20966.7	20986.0	3078	30779999999996922	300
2017.05.08	18:00:00	20986.5	20997.5	20973.5	20989.5	2571	25709999999997429	300
2017.05.08	19:00:00	20990.5	21011.5	20982.5	21003.5	1795	17949999999998205	300
2017.05.08	20:00:00	21004.5	21015.5	20998.5	21007.5	1123	11229999999998877	300
2017.05.08	21:00:00	21006.5	21006.5	20985.5	20997.0	1413	14129999999998587	300
2017.05.08	22:00:00	20997.5	21005.5	20980.5	21005.0	1406	14059999999998594	300
2017.05.08	23:00:00	21003.5	21004.5	20993.0	21000.0	462	4619999999999538	300
2017.05.09	01:00:00	20998.0	21006.0	20998.0	21005.0	209	2079999999999792	500
2017.05.09	02:00:00	21004.5	21006.5	20998.0	21000.0	160	1599999999999840	500
2017.05.09	03:00:00	20999.5	21000.5	20987.0	20991.0	435	4349999999999565	500
2017.05.09	04:00:00	20991.5	21001.0	20990.5	20994.0	545	5449999999999455	500
2017.05.09	05:00:00	20993.5	20999.5	20987.0	20996.5	369	3689999999999631	500
2017.05.09	06:00:00	20997.0	20999.5	20989.0	20993.0	348	3479999999999652	500
2017.05.09	07:00:00	20993.5	20997.5	20987.5	20993.0	328	3279999999999672	500
2017.05.09	08:00:00	20992.5	20998.5	20989.5	20990.5	307	3069999999999693	500
2017.05.09	09:00:00	20990.0	21008.5	20985.5	21001.0	554	5539999999999446	500
2017.05.09	10:00:00	21001.5	21017.0	20994.0	21007.5	1301	13009999999998699	400
2017.05.09	11:00:00	21007.0	21014.0	21002.0	21011.5	643	6429999999999357	400
2017.05.09	12:00:00	21012.0	21023.0	21012.0	21021.0	363	3629999999999637	400
2017.05.09	13:00:00	21020.0	21032.0	21011.0	21026.0	421	4209999999999579	400
2017.05.09	14:00:00	21025.0	21031.0	21021.0	21027.5	425	4249999999999575	400
2017.05.09	15:00:00	21028.0	21042.0	21027.0	21030.5	381	3809999999999619	400
2017.05.09	16:00:00	21031.0	21036.5	21011.5	21029.1	2761	27609999999997239	280
2017.05.09	17:00:00	21029.1	21047.1	21012.1	21025.1	5960	59599999999994040	280
2017.05.09	18:00:00	21025.1	21027.1	20996.1	21018.1	3939	39389999999996061	280
2017.05.09	19:00:00	21017.6	21020.1	20991.1	20994.6	2682	26819999999997318	280
2017.05.09	20:00:00	20994.1	21003.6	20973.1	20986.1	3261	32609999999996739	280
2017.05.09	21:00:00	20987.1	20999.1	20978.1	20989.1	2339	23389999999997661	280
2017.05.09	22:00:00	20989.1	21001.1	20935.1	20975.1	5457	54569999999994543	280
2017.05.09	23:00:00	20974.6	20976.1	20936.2	20946.9	1266	12659999999998734	280
2017.05.10	01:00:00	20921.2	20928.9	20906.4	20906.4	748	7469999999999253	520
2017.05.10	02:00:00	20906.4	20911.9	20896.4	20897.9	684	6839999999999316	520
2017.05.10	03:00:00	20897.9	20911.4	20896.4	20902.9	1118	11179999999998882	520
2017.05.10	04:00:00	20903.4	20915.9	20902.9	20906.4	1149	11489999999998851	520
2017.05.10	05:00:00	20906.9	20910.9	20900.9	20907.9	537	5369999999999463	520
2017.05.10	06:00:00	20907.9	20915.9	20902.4	20911.4	533	5329999999999467	520
2017.05.10	07:00:00	20911.9	20915.4	20908.9	20913.4	288	2879999999999712	520
2017.05.10	08:00:00	20912.9	20917.9	20911.9	20912.9	411	4109999999999589	520
2017.05.10	09:00:00	20913.9	20918.9	20909.9	20911.9	796	7959999999999204	520
2017.05.10	10:00:00	20912.4	20931.5	20904.5	20906.5	1958	19579999999998042	400
2017.05.10	11:00:00	20905.5	20907.5	20894.5	20898.5	1051	10509999999998949	400
2017.05.10	12:00:00	20899.5	20906.5	20894.5	20900.5	1029	10289999999998971	400
2017.05.10	13:00:00	20900.5	20909.5	20896.5	20897.5	686	6859999999999314	400
2017.05.10	14:00:00	20897.0	20910.5	20896.5	20906.5	905	9049999999999095	400
2017.05.10	15:00:00	20906.5	20924.0	20902.5	20914.5	1229	12289999999998771	400
2017.05.10	16:00:00	20914.5	20942.1	20901.9	20925.1	5525	55249999999994475	280
2017.05.10	17:00:00	20925.1	20949.1	20901.1	20939.1	6712	67119999999993288	280
2017.05.10	18:00:00	20939.6	20975.6	20935.1	20951.6	4729	47289999999995271	280
2017.05.10	19:00:00	20951.1	20960.1	20949.6	20955.6	2534	25339999999997466	280
2017.05.10	20:00:00	20956.1	20963.1	20935.1	20940.1	3006	30059999999996994	280
2017.05.10	21:00:00	20939.6	20941.1	20882.1	20916.1	3983	39829999999996017	280
2017.05.10	22:00:00	20916.1	20942.1	20916.1	20938.6	3677	36769999999996323	280
2017.05.10	23:00:00	20938.6	20942.1	20921.1	20927.4	921	9209999999999079	280
2017.05.11	01:00:00	20916.1	20930.9	20916.1	20927.4	279	2779999999999722	520
2017.05.11	02:00:00	20927.9	20927.9	20921.9	20927.4	144	1439999999999856	520
2017.05.11	03:00:00	20927.4	20928.4	20917.4	20923.4	495	4949999999999505	520
2017.05.11	04:00:00	20922.9	20926.9	20916.9	20921.4	656	6559999999999344	520
2017.05.11	05:00:00	20921.9	20924.9	20916.9	20917.4	456	4559999999999544	520
2017.05.11	06:00:00	20917.9	20920.9	20913.9	20916.9	351	3509999999999649	520
2017.05.11	07:00:00	20916.9	20923.4	20914.4	20914.4	364	3639999999999636	520
2017.05.11	08:00:00	20914.9	20919.9	20913.9	20919.4	388	3879999999999612	520
2017.05.11	09:00:00	20919.9	20927.9	20915.9	20918.6	640	6399999999999360	500
2017.05.11	10:00:00	20919.1	20922.3	20907.3	20911.3	1082	10819999999998918	360
2017.05.11	11:00:00	20910.8	20915.3	20906.3	20909.3	475	4749999999999525	360
2017.05.11	12:00:00	20908.3	20908.3	20896.3	20901.8	404	4039999999999596	360
2017.05.11	13:00:00	20901.3	20907.3	20896.3	20904.3	581	5809999999999419	360
2017.05.11	14:00:00	20904.3	20908.3	20881.3	20886.8	1006	10059999999998994	360
2017.05.11	15:00:00	20887.3	20898.3	20874.3	20897.8	938	9379999999999062	360
2017.05.11	16:00:00	20898.3	20914.7	20799.7	20818.7	3450	34499999999996550	280
2017.05.11	17:00:00	20817.7	20834.6	20795.6	20832.1	5242	52419999999994758	280
2017.05.11	18:00:00	20832.6	20864.6	20830.6	20855.1	2970	29699999999997030	280
2017.05.11	19:00:00	20855.6	20903.6	20855.6	20884.1	1939	19389999999998061	280
2017.05.11	20:00:00	20884.6	20910.6	20881.6	20906.1	1978	19779999999998022	280
2017.05.11	21:00:00	20906.6	20929.6	20886.6	20908.6	2378	23779999999997622	280
2017.05.11	22:00:00	20909.6	20920.6	20900.6	20914.1	2078	20779999999997922	280
2017.05.11	23:00:00	20914.6	20918.5	20901.0	20903.0	458	4579999999999542	280
2017.05.12	01:00:00	20901.0	20908.9	20897.5	20901.0	236	2349999999999765	500
2017.05.12	02:00:00	20900.5	20906.0	20894.5	20902.5	241	2409999999999759	500
2017.05.12	03:00:00	20903.0	20906.0	20886.0	20891.0	379	3789999999999621	500
2017.05.12	04:00:00	20890.5	20892.5	20876.5	20877.0	597	5969999999999403	500
2017.05.12	05:00:00	20876.5	20881.5	20868.5	20870.5	659	6589999999999341	500
2017.05.12	06:00:00	20871.0	20881.0	20870.5	20880.0	406	4059999999999594	500
2017.05.12	07:00:00	20879.5	20887.5	20877.5	20882.5	294	2939999999999706	500
2017.05.12	08:00:00	20881.5	20890.5	20880.5	20888.0	428	4279999999999572	500
2017.05.12	09:00:00	20888.5	20890.5	20880.5	20880.5	509	5089999999999491	500
2017.05.12	10:00:00	20881.5	20887.7	20862.2	20865.7	1343	13429999999998657	360
2017.05.12	11:00:00	20865.2	20877.2	20862.2	20867.7	715	7149999999999285	360
2017.05.12	12:00:00	20868.2	20874.2	20861.2	20872.2	806	8059999999999194	360
2017.05.12	13:00:00	20873.2	20874.2	20865.2	20873.2	648	6479999999999352	360
2017.05.12	14:00:00	20874.2	20893.2	20873.2	20880.7	540	5399999999999460	360
2017.05.12	15:00:00	20880.2	20900.2	20870.7	20893.2	1023	10229999999998977	360
2017.05.12	16:00:00	20892.2	20908.2	20868.6	20886.6	2806	28059999999997194	280
2017.05.12	17:00:00	20885.6	20898.6	20866.6	20876.1	3414	34139999999996586	280
2017.05.12	18:00:00	20875.6	20914.6	20870.6	20893.1	2338	23379999999997662	280
2017.05.12	19:00:00	20893.6	20894.6	20879.6	20885.1	1221	12209999999998779	280
2017.05.12	20:00:00	20884.6	20888.6	20873.6	20885.6	1298	12979999999998702	280
2017.05.12	21:00:00	20886.1	20890.6	20873.6	20883.1	1214	12139999999998786	280
2017.05.12	22:00:00	20883.6	20890.1	20868.6	20888.1	1836	18359999999998164	280
2017.05.12	23:00:00	20887.6	20897.5	20880.0	20881.0	593	5929999999999407	280
2017.05.15	01:00:00	20890.4	20899.0	20882.5	20890.0	441	4409999999999559	500
2017.05.15	02:00:00	20889.5	20892.5	20886.0	20887.0	221	2209999999999779	500
2017.05.15	03:00:00	20887.5	20899.0	20881.5	20897.0	528	5279999999999472	500
2017.05.15	04:00:00	20897.5	20906.5	20896.5	20904.0	666	6659999999999334	500
2017.05.15	05:00:00	20904.5	20915.5	20898.5	20911.5	533	5329999999999467	500
2017.05.15	06:00:00	20910.5	20918.5	20910.5	20913.5	250	2499999999999750	500
2017.05.15	07:00:00	20912.5	20913.5	20903.5	20904.5	114	1139999999999886	500
2017.05.15	08:00:00	20904.0	20908.5	20903.0	20907.5	177	1769999999999823	500
2017.05.15	09:00:00	20907.0	20939.0	20907.0	20937.0	495	4949999999999505	500
2017.05.15	10:00:00	20936.5	20951.2	20928.2	20939.7	1124	11239999999998876	360
2017.05.15	11:00:00	20940.2	20941.2	20923.2	20926.7	895	8949999999999105	360
2017.05.15	12:00:00	20927.2	20932.2	20900.2	20905.7	716	7159999999999284	360
2017.05.15	13:00:00	20905.2	20922.2	20902.2	20921.2	420	4199999999999580	360
2017.05.15	14:00:00	20920.2	20928.2	20917.2	20922.7	419	4189999999999581	360
2017.05.15	15:00:00	20923.2	20939.7	20921.2	20929.2	591	5909999999999409	360
2017.05.15	16:00:00	20930.2	20967.6	20927.7	20959.6	2561	25609999999997439	280
2017.05.15	17:00:00	20960.6	20985.3	20958.6	20976.8	2469	24689999999997531	280
2017.05.15	18:00:00	20977.3	20985.3	20962.3	20970.8	1959	19589999999998041	280
2017.05.15	19:00:00	20970.3	20981.3	20969.3	20975.8	1203	12029999999998797	280
2017.05.15	20:00:00	20975.3	20997.8	20973.3	20988.8	1252	12519999999998748	280
2017.05.15	21:00:00	20988.3	20988.3	20963.3	20966.3	1775	17749999999998225	280
2017.05.15	22:00:00	20966.8	20987.3	20962.8	20978.3	2029	20289999999997971	280
2017.05.15	23:00:00	20977.3	20982.0	20959.0	20979.0	561	5609999999999439	280
2017.05.16	01:00:00	20970.0	20975.9	20957.5	20961.5	418	4169999999999583	500
2017.05.16	02:00:00	20962.5	20966.5	20957.5	20966.0	135	1349999999999865	500
2017.05.16	03:00:00	20965.5	20974.5	20965.0	20966.0	438	4379999999999562	500
2017.05.16	04:00:00	20965.5	20968.0	20955.0	20957.5	489	4889999999999511	500
2017.05.16	05:00:00	20957.0	20958.5	20947.5	20952.0	324	3239999999999676	500
2017.05.16	06:00:00	20951.5	20955.5	20949.0	20954.0	187	1869999999999813	500
2017.05.16	07:00:00	20953.5	20961.5	20952.5	20961.0	162	1619999999999838	500
2017.05.16	08:00:00	20961.5	20966.5	20957.5	20966.5	265	2649999999999735	500
2017.05.16	09:00:00	20965.5	20970.5	20960.5	20965.0	444	4439999999999556	500
2017.05.16	10:00:00	20964.5	20975.2	20960.2	20972.7	1054	10539999999998946	360
2017.05.16	11:00:00	20972.2	20974.2	20960.2	20967.7	576	5759999999999424	360
2017.05.16	12:00:00	20968.2	20977.2	20963.2	20973.7	514	5139999999999486	360
2017.05.16	13:00:00	20973.2	20995.2	20971.2	20994.2	568	5679999999999432	360
2017.05.16	14:00:00	20995.2	21011.2	20989.2	21005.7	683	6829999999999317	360
2017.05.16	15:00:00	21005.2	21026.0	20996.5	21010.5	1654	16539999999998346	360
2017.05.16	16:00:00	21010.5	21031.1	21001.1	21022.1	5599	55989999999994401	280
2017.05.16	17:00:00	21022.1	21025.1	20931.1	20951.1	9146	91459999999990854	280
2017.05.16	18:00:00	20951.1	21007.1	20938.1	20994.1	6175	61749999999993825	280
2017.05.16	19:00:00	20994.1	21001.1	20982.1	20986.6	3544	35439999999996456	280
2017.05.16	20:00:00	20986.1	20987.1	20959.6	20967.1	3344	33439999999996656	280
2017.05.16	21:00:00	20968.1	20979.1	20961.1	20967.1	2727	27269999999997273	280
2017.05.16	22:00:00	20966.6	20982.6	20964.1	20975.6	2932	29319999999997068	280
2017.05.16	23:00:00	20976.1	20978.1	20945.5	20971.9	920	9199999999999080	280
2017.05.17	01:00:00	20945.9	20947.9	20892.9	20894.9	1808	18069999999998193	520
2017.05.17	02:00:00	20894.4	20906.9	20865.9	20872.4	2458	24579999999997542	520
2017.05.17	03:00:00	20872.9	20878.9	20818.9	20849.4	3853	38529999999996147	520
2017.05.17	04:00:00	20848.9	20863.9	20842.9	20846.9	1795	17949999999998205	520
2017.05.17	05:00:00	20847.4	20857.9	20833.9	20835.9	1239	12389999999998761	520
2017.05.17	06:00:00	20836.4	20844.4	20825.9	20837.4	1140	11399999999998860	520
2017.05.17	07:00:00	20837.9	20862.9	20836.9	20855.9	845	8449999999999155	520
2017.05.17	08:00:00	20855.9	20861.4	20839.9	20855.4	1079	10789999999998921	520
2017.05.17	09:00:00	20855.9	20855.9	20836.9	20839.4	1316	13159999999998684	500
2017.05.17	10:00:00	20838.4	20856.6	20828.1	20846.6	1525	15249999999998475	360
2017.05.17	11:00:00	20847.1	20873.1	20843.1	20851.6	925	9249999999999075	360
2017.05.17	12:00:00	20851.1	20854.1	20830.1	20846.1	868	8679999999999132	360
2017.05.17	13:00:00	20845.1	20870.1	20841.1	20868.1	673	6729999999999327	360
2017.05.17	14:00:00	20867.6	20877.1	20865.1	20865.1	510	5099999999999490	360
2017.05.17	15:00:00	20866.1	20866.6	20804.1	20804.1	1502	15019999999998498	360
2017.05.17	16:00:00	20806.1	20818.5	20745.5	20755.5	6727	67269999999993273	280
2017.05.17	17:00:00	20755.0	20763.5	20686.4	20690.9	7341	73409999999992659	280
2017.05.17	18:00:00	20691.4	20746.4	20687.9	20737.9	5547	55469999999994453	280
2017.05.17	19:00:00	20738.4	20742.4	20703.4	20737.9	4012	40119999999995988	280
2017.05.17	20:00:00	20737.4	20738.4	20679.4	20688.9	4254	42539999999995746	280
2017.05.17	21:00:00	20689.4	20708.4	20620.4	20658.4	6843	68429999999993157	280
2017.05.17	22:00:00	20657.4	20685.4	20599.4	20606.4	6703	67029999999993297	280
2017.05.17	23:00:00	20607.4	20636.3	20595.8	20602.8	1356	13559999999998644	280
2017.05.18	01:00:00	20589.8	20625.3	20589.4	20622.3	939	9379999999999062	500
2017.05.18	02:00:00	20621.8	20642.8	20617.3	20638.3	676	6759999999999324	500
2017.05.18	03:00:00	20636.3	20654.3	20619.3	20624.3	1454	14539999999998546	500
2017.05.18	04:00:00	20623.8	20646.3	20610.3	20644.3	1840	18399999999998160	500
2017.05.18	05:00:00	20646.3	20656.3	20640.3	20645.3	814	8139999999999186	500
2017.05.18	06:00:00	20644.8	20647.3	20632.3	20640.8	700	6999999999999300	500
2017.05.18	07:00:00	20641.3	20646.8	20638.3	20644.3	523	5229999999999477	500
2017.05.18	08:00:00	20644.8	20648.3	20637.3	20644.8	584	5839999999999416	500
2017.05.18	09:00:00	20645.3	20675.3	20644.3	20658.8	1002	10019999999998998	500
2017.05.18	10:00:00	20658.3	20664.5	20604.0	20619.5	2550	25499999999997450	360
2017.05.18	11:00:00	20620.0	20629.0	20597.0	20626.0	2040	20399999999997960	360
2017.05.18	12:00:00	20624.0	20625.0	20493.0	20502.5	3859	38589999999996141	360
2017.05.18	13:00:00	20502.0	20542.0	20502.0	20514.5	2416	24159999999997584	360
2017.05.18	14:00:00	20514.0	20577.5	20509.0	20565.0	2569	25689999999997431	360
2017.05.18	15:00:00	20566.0	20575.5	20504.0	20534.5	3638	36379999999996362	360
2017.05.18	16:00:00	20534.0	20616.4	20529.0	20563.9	7379	73789999999992621	280
2017.05.18	17:00:00	20563.4	20669.4	20563.4	20648.7	7419	74189999999992581	280
2017.05.18	18:00:00	20649.2	20671.2	20614.2	20615.7	5272	52719999999994728	280
2017.05.18	19:00:00	20616.2	20658.2	20596.2	20639.2	4791	47909999999995209	280
2017.05.18	20:00:00	20638.7	20665.2	20610.2	20650.7	4260	42599999999995740	280
2017.05.18	21:00:00	20651.2	20757.7	20651.2	20709.7	5339	53389999999994661	280
2017.05.18	22:00:00	20710.2	20716.2	20656.2	20661.7	5377	53769999999994623	280
2017.05.18	23:00:00	20661.2	20673.1	20650.6	20658.6	1095	10949999999998905	280
2017.05.19	01:00:00	20664.6	20674.6	20663.9	20673.1	301	2999999999999700	500
2017.05.19	02:00:00	20674.1	20675.6	20662.1	20671.1	417	4169999999999583	500
2017.05.19	03:00:00	20671.6	20678.1	20659.1	20663.1	690	6899999999999310	500
2017.05.19	04:00:00	20662.1	20662.6	20640.1	20643.1	928	9279999999999072	500
2017.05.19	05:00:00	20643.6	20652.1	20639.1	20650.1	501	5009999999999499	500
2017.05.19	06:00:00	20649.6	20667.1	20642.1	20663.6	435	4349999999999565	500
2017.05.19	07:00:00	20663.1	20668.1	20654.6	20659.6	334	3339999999999666	500
2017.05.19	08:00:00	20660.1	20673.6	20659.1	20661.6	425	4249999999999575	500
2017.05.19	09:00:00	20662.1	20669.1	20659.1	20662.6	661	6609999999999339	500
2017.05.19	10:00:00	20662.1	20673.8	20649.8	20663.3	1417	14169999999998583	360
2017.05.19	11:00:00	20663.8	20700.8	20654.8	20681.3	1134	11339999999998866	360
2017.05.19	12:00:00	20680.8	20711.8	20679.8	20693.3	1113	11129999999998887	360
2017.05.19	13:00:00	20693.8	20693.8	20678.8	20683.3	831	8309999999999169	360
2017.05.19	14:00:00	20682.8	20701.8	20682.8	20694.8	783	7829999999999217	360
2017.05.19	15:00:00	20693.8	20707.3	20686.3	20695.3	1196	11959999999998804	360
2017.05.19	16:00:00	20695.8	20750.2	20680.8	20738.2	4228	42279999999995772	280
2017.05.19	17:00:00	20739.2	20779.2	20729.2	20773.7	3835	38349999999996165	280
2017.05.19	18:00:00	20773.2	20795.2	20766.2	20793.2	2835	28349999999997165	280
2017.05.19	19:00:00	20794.2	20841.2	20794.2	20830.7	2082	20819999999997918	280
2017.05.19	20:00:00	20831.2	20832.9	20809.9	20829.9	1822	18219999999998178	280
2017.05.19	21:00:00	20828.9	20855.9	20819.9	20839.4	1910	19099999999998090	280
2017.05.19	22:00:00	20839.9	20841.9	20777.9	20800.9	4833	48329999999995167	280
2017.05.19	23:00:00	20799.9	20811.8	20796.3	20807.3	649	6489999999999351	280
2017.05.22	01:00:00	20811.4	20829.8	20809.8	20817.8	511	5109999999999489	500
2017.05.22	02:00:00	20817.3	20822.8	20807.3	20820.8	498	4979999999999502	500
2017.05.22	03:00:00	20820.3	20831.8	20810.3	20812.3	875	8749999999999125	500
2017.05.22	04:00:00	20811.8	20825.8	20810.8	20818.3	873	8729999999999127	500
2017.05.22	05:00:00	20818.8	20832.3	20818.8	20825.3	721	7209999999999279	500
2017.05.22	06:00:00	20824.8	20836.3	20823.8	20836.3	300	2999999999999700	500
2017.05.22	07:00:00	20835.8	20837.3	20827.3	20827.8	188	1879999999999812	500
2017.05.22	08:00:00	20826.8	20839.3	20824.8	20838.3	284	2839999999999716	500
2017.05.22	09:00:00	20838.8	20850.8	20838.3	20843.3	716	7159999999999284	500
2017.05.22	10:00:00	20842.8	20849.5	20809.5	20822.5	1450	14499999999998550	360
