<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.07.03	04:00:00	1434.34	1437.58	1421.26	1426.77	13172	0	23
2019.07.03	08:00:00	1426.77	1428.46	1422.24	1424.96	11272	0	24
2019.07.03	12:00:00	1424.89	1426.25	1414.81	1417.76	10592	0	23
2019.07.03	16:00:00	1417.84	1421.08	1412.00	1416.28	13245	0	24
2019.07.03	20:00:00	1416.30	1419.20	1416.15	1418.40	3058	0	24
2019.07.04	00:00:00	1418.58	1420.65	1414.94	1417.12	4101	0	23
2019.07.04	04:00:00	1417.22	1421.56	1416.63	1418.94	5419	0	24
2019.07.04	08:00:00	1418.85	1419.55	1410.13	1411.93	6981	0	24
2019.07.04	12:00:00	1411.93	1416.12	1411.93	1413.80	4762	0	24
2019.07.04	16:00:00	1413.80	1417.33	1413.40	1415.18	5611	0	25
2019.07.05	00:00:00	1415.83	1424.10	1415.08	1415.68	4936	0	23
2019.07.05	04:00:00	1415.68	1419.98	1414.40	1417.29	5077	0	23
2019.07.05	08:00:00	1417.29	1418.12	1412.08	1413.95	7006	0	23
2019.07.05	12:00:00	1414.06	1416.12	1394.46	1400.79	8570	0	23
2019.07.05	16:00:00	1400.79	1400.79	1386.62	1399.15	18408	0	23
2019.07.05	20:00:00	1399.15	1402.44	1397.16	1398.44	5742	0	25
2019.07.08	00:00:00	1398.28	1401.18	1392.62	1397.80	5248	0	23
2019.07.08	04:00:00	1397.80	1399.88	1395.35	1399.55	5401	0	26
2019.07.08	08:00:00	1399.58	1407.48	1399.38	1405.78	8195	0	23
2019.07.08	12:00:00	1405.84	1406.97	1402.88	1403.61	6361	0	26
2019.07.08	16:00:00	1403.61	1404.12	1393.68	1396.82	10978	0	24
2019.07.08	20:00:00	1396.82	1398.74	1391.63	1395.05	3985	0	23
2019.07.09	00:00:00	1395.02	1395.91	1390.73	1392.18	3004	0	24
2019.07.09	04:00:00	1392.23	1396.32	1391.58	1395.99	4325	0	23
2019.07.09	08:00:00	1396.03	1396.07	1385.66	1387.36	7267	0	23
2019.07.09	12:00:00	1387.46	1394.71	1386.41	1392.86	6790	0	23
2019.07.09	16:00:00	1392.86	1399.79	1390.18	1396.77	10194	0	25
2019.07.09	20:00:00	1396.81	1399.78	1395.44	1397.30	3950	0	27
2019.07.10	00:00:00	1397.22	1397.91	1391.78	1392.81	2998	0	24
2019.07.10	04:00:00	1392.83	1394.60	1391.08	1393.26	4012	0	25
2019.07.10	08:00:00	1393.16	1394.52	1389.81	1393.42	5467	0	25
2019.07.10	12:00:00	1393.42	1411.15	1391.33	1409.92	7578	0	23
2019.07.10	16:00:00	1409.96	1412.92	1402.82	1411.90	14275	0	23
2019.07.10	20:00:00	1411.90	1418.72	1409.42	1418.59	8221	0	23
2019.07.11	00:00:00	1418.29	1425.90	1418.12	1425.47	5008	0	23
2019.07.11	04:00:00	1425.40	1427.00	1420.27	1424.28	6321	0	23
2019.07.11	08:00:00	1424.26	1424.80	1419.27	1423.33	6535	0	25
2019.07.11	12:00:00	1423.39	1423.82	1411.76	1415.28	9175	0	23
2019.07.11	16:00:00	1415.28	1417.34	1408.39	1410.62	9379	0	26
2019.07.11	20:00:00	1410.62	1411.27	1400.99	1403.49	7270	0	25
2019.07.12	00:00:00	1403.98	1407.18	1403.55	1406.68	3109	0	23
2019.07.12	04:00:00	1406.68	1409.91	1406.62	1407.48	4578	0	27
2019.07.12	08:00:00	1407.46	1412.30	1404.91	1408.88	6145	0	26
2019.07.12	12:00:00	1408.88	1410.27	1403.04	1405.87	7783	0	26
2019.07.12	16:00:00	1405.90	1411.38	1404.47	1411.20	10077	0	26
2019.07.12	20:00:00	1411.18	1416.77	1410.12	1415.17	4951	0	27
2019.07.15	00:00:00	1415.41	1419.64	1412.58	1415.43	4045	0	23
2019.07.15	04:00:00	1415.31	1415.61	1409.40	1411.32	5496	0	28
2019.07.15	08:00:00	1411.32	1416.91	1410.02	1416.30	5935	0	23
2019.07.15	12:00:00	1416.31	1417.05	1410.46	1412.04	5529	0	27
2019.07.15	16:00:00	1412.04	1414.64	1407.58	1412.90	8911	0	23
2019.07.15	20:00:00	1412.89	1416.82	1410.46	1413.63	3643	0	25
2019.07.16	00:00:00	1413.80	1418.14	1413.65	1414.26	3238	0	26
2019.07.16	04:00:00	1414.23	1414.25	1410.96	1414.00	3709	0	24
2019.07.16	08:00:00	1414.00	1415.55	1411.97	1414.18	4593	0	25
2019.07.16	12:00:00	1414.19	1416.19	1407.56	1410.73	7284	0	23
2019.07.16	16:00:00	1410.75	1412.91	1402.58	1409.02	10583	0	23
2019.07.16	20:00:00	1409.02	1413.08	1400.97	1405.53	7082	0	24
2019.07.17	00:00:00	1405.75	1407.15	1403.32	1404.82	2168	0	24
2019.07.17	04:00:00	1404.90	1406.82	1404.19	1405.02	3231	0	27
2019.07.17	08:00:00	1405.02	1406.28	1401.26	1402.58	4457	0	25
2019.07.17	12:00:00	1402.55	1408.28	1399.99	1405.90	5787	0	26
2019.07.17	16:00:00	1405.87	1424.25	1405.60	1422.20	13533	0	23
2019.07.17	20:00:00	1422.20	1426.66	1421.02	1425.93	5887	0	23
2019.07.18	00:00:00	1425.82	1429.89	1423.85	1427.67	3046	0	26
2019.07.18	04:00:00	1427.67	1428.15	1421.54	1422.99	5896	0	27
2019.07.18	08:00:00	1422.98	1423.78	1418.78	1421.72	7379	0	25
2019.07.18	12:00:00	1421.72	1423.08	1414.51	1417.39	9840	0	23
2019.07.18	16:00:00	1417.39	1429.38	1416.08	1426.21	13582	0	23
2019.07.18	20:00:00	1426.19	1448.01	1425.58	1445.98	11778	0	23
2019.07.19	00:00:00	1446.14	1452.87	1438.58	1441.49	7906	0	23
2019.07.19	04:00:00	1441.48	1445.16	1439.40	1442.04	7112	0	24
2019.07.19	08:00:00	1442.04	1443.74	1436.46	1439.59	7993	0	26
2019.07.19	12:00:00	1439.59	1440.72	1434.00	1434.84	8932	0	26
2019.07.19	16:00:00	1434.81	1441.71	1423.02	1425.92	17810	0	23
2019.07.19	20:00:00	1425.88	1428.92	1420.13	1424.78	9090	0	23
2019.07.22	00:00:00	1427.39	1428.44	1423.51	1424.47	3322	0	23
2019.07.22	04:00:00	1424.47	1428.67	1422.14	1427.43	4839	0	23
2019.07.22	08:00:00	1427.43	1429.77	1424.15	1425.63	6349	0	24
2019.07.22	12:00:00	1425.63	1427.79	1424.49	1426.30	7209	0	25
2019.07.22	16:00:00	1426.20	1429.00	1424.22	1425.70	13433	0	23
2019.07.22	20:00:00	1425.70	1428.78	1423.66	1424.50	5894	0	23
2019.07.23	00:00:00	1425.23	1425.44	1420.28	1420.65	2296	0	25
2019.07.23	04:00:00	1421.02	1421.34	1415.82	1416.59	6407	0	25
2019.07.23	08:00:00	1416.69	1420.04	1414.08	1417.70	6302	0	23
2019.07.23	12:00:00	1417.70	1427.01	1417.26	1426.51	7406	0	23
2019.07.23	16:00:00	1426.52	1430.04	1417.71	1419.40	13017	0	23
2019.07.23	20:00:00	1419.40	1422.67	1415.99	1417.39	5529	0	26
2019.07.24	00:00:00	1417.78	1419.45	1416.22	1419.05	2832	0	24
2019.07.24	04:00:00	1419.05	1422.33	1418.95	1420.00	3900	0	23
2019.07.24	08:00:00	1420.00	1425.90	1418.28	1425.17	7344	0	24
2019.07.24	12:00:00	1425.17	1428.52	1424.64	1424.82	7567	0	25
2019.07.24	16:00:00	1424.75	1429.46	1420.87	1422.38	12681	0	23
2019.07.24	20:00:00	1422.35	1425.75	1420.43	1425.39	5439	0	23
2019.07.25	00:00:00	1426.02	1426.50	1422.46	1423.68	2175	0	24
2019.07.25	04:00:00	1423.68	1424.14	1421.60	1422.18	4346	0	25
2019.07.25	08:00:00	1422.18	1427.03	1421.69	1426.68	4677	0	24
2019.07.25	12:00:00	1426.72	1433.68	1423.72	1424.39	10263	0	23
