<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.24	20:00:00	29046.64	29048.64	28839.63	28977.48	17605	0	280
2020.01.27	00:00:00	28768.23	28779.72	28655.12	28756.33	8053	0	420
2020.01.27	04:00:00	28755.83	28756.83	28693.06	28699.27	5429	0	420
2020.01.27	08:00:00	28700.27	28742.63	28601.05	28635.52	9287	0	360
2020.01.27	12:00:00	28635.52	28635.52	28473.07	28539.49	11925	0	360
2020.01.27	16:00:00	28537.99	28671.86	28457.65	28635.32	20312	0	280
2020.01.27	20:00:00	28634.32	28666.98	28504.77	28536.95	14391	0	280
2020.01.28	00:00:00	28516.45	28646.41	28514.67	28616.06	4516	0	420
2020.01.28	04:00:00	28616.06	28698.08	28576.25	28686.13	4790	0	420
2020.01.28	08:00:00	28686.13	28725.55	28566.62	28595.74	10213	0	360
2020.01.28	12:00:00	28596.24	28687.76	28549.30	28652.34	11589	0	360
2020.01.28	16:00:00	28652.14	28795.02	28576.50	28776.80	15901	0	280
2020.01.28	20:00:00	28777.79	28823.41	28720.48	28801.45	11238	0	280
2020.01.29	00:00:00	28777.62	28845.58	28704.93	28810.70	5940	0	420
2020.01.29	04:00:00	28811.20	28854.66	28805.73	28819.98	4103	0	420
2020.01.29	08:00:00	28818.98	28839.91	28762.96	28782.39	7330	0	360
2020.01.29	12:00:00	28782.89	28906.59	28779.17	28876.90	8489	0	360
2020.01.29	16:00:00	28877.12	28929.42	28726.02	28833.08	18484	0	280
2020.01.29	20:00:00	28832.07	28905.76	28699.54	28745.95	15055	0	280
2020.01.30	00:00:00	28755.89	28794.79	28677.58	28694.58	5870	0	420
2020.01.30	04:00:00	28693.08	28698.07	28562.22	28601.19	8741	0	420
2020.01.30	08:00:00	28601.19	28645.37	28480.01	28594.04	12376	0	360
2020.01.30	12:00:00	28594.54	28625.61	28500.29	28573.26	11800	0	360
2020.01.30	16:00:00	28573.26	28728.03	28484.84	28562.13	19358	0	280
2020.01.30	20:00:00	28564.11	28895.67	28538.68	28882.95	16121	0	280
2020.01.31	00:00:00	28879.15	28933.20	28811.49	28848.49	6785	0	420
2020.01.31	04:00:00	28851.48	28918.33	28848.48	28860.23	6197	0	420
2020.01.31	08:00:00	28860.73	28860.73	28727.09	28753.68	9505	0	360
2020.01.31	12:00:00	28752.18	28765.69	28637.73	28702.36	12433	0	360
2020.01.31	16:00:00	28702.36	28731.86	28310.63	28352.44	22257	0	280
2020.01.31	20:00:00	28350.94	28389.25	28165.25	28293.91	17214	0	280
2020.02.03	00:00:00	28225.03	28481.50	28215.56	28476.52	10486	0	420
2020.02.03	04:00:00	28476.52	28490.49	28386.82	28446.53	9552	0	420
2020.02.03	08:00:00	28448.02	28449.52	28323.72	28327.72	11419	0	360
2020.02.03	12:00:00	28327.72	28449.94	28313.75	28389.54	9182	0	360
2020.02.03	16:00:00	28388.04	28630.31	28359.14	28444.92	18170	0	280
2020.02.03	20:00:00	28446.90	28483.67	28366.85	28421.95	13761	0	280
2020.02.04	00:00:00	28414.84	28537.92	28339.55	28524.49	6485	0	420
2020.02.04	04:00:00	28524.49	28615.02	28483.16	28597.08	8613	0	420
2020.02.04	08:00:00	28597.08	28744.76	28572.48	28732.80	9737	0	360
2020.02.04	12:00:00	28733.30	28803.98	28694.00	28797.47	8239	0	360
2020.02.04	16:00:00	28796.97	28901.69	28740.08	28880.03	16106	0	280
2020.02.04	20:00:00	28881.49	28902.37	28791.85	28843.95	10936	0	280
2020.02.05	00:00:00	28850.88	28853.41	28749.30	28830.61	6664	0	420
2020.02.05	04:00:00	28830.61	28831.11	28760.07	28776.54	6763	0	420
2020.02.05	08:00:00	28775.54	29146.86	28770.55	29119.63	11754	0	360
2020.02.05	12:00:00	29119.63	29123.53	29029.85	29092.61	12542	0	360
2020.02.05	16:00:00	29092.11	29181.99	28997.05	29163.01	20632	0	280
2020.02.05	20:00:00	29163.99	29332.92	29140.05	29307.45	14406	0	280
2020.02.06	00:00:00	29315.81	29411.28	29275.98	29359.95	5760	0	420
2020.02.06	04:00:00	29360.94	29516.78	29360.94	29490.06	6967	0	420
2020.02.06	08:00:00	29487.07	29528.00	29391.18	29404.67	10295	0	360
2020.02.06	12:00:00	29404.18	29448.13	29363.07	29393.10	10040	0	360
2020.02.06	16:00:00	29393.10	29412.93	29246.95	29391.91	20554	0	280
2020.02.06	20:00:00	29390.93	29415.25	29322.58	29414.45	12020	0	280
2020.02.07	00:00:00	29398.11	29413.59	29280.08	29316.08	6581	0	420
2020.02.07	04:00:00	29317.07	29360.98	29296.31	29323.29	5617	0	420
2020.02.07	08:00:00	29322.80	29387.66	29275.29	29283.91	9307	0	360
2020.02.07	12:00:00	29281.91	29356.84	29206.94	29262.25	10766	0	360
2020.02.07	16:00:00	29262.25	29284.11	29138.34	29186.64	18315	0	280
2020.02.07	20:00:00	29186.63	29190.37	29055.27	29094.60	12914	0	280
2020.02.10	00:00:00	29061.80	29121.68	28898.18	29081.88	9039	0	420
2020.02.10	04:00:00	29082.87	29171.23	29071.59	29104.59	8290	0	420
2020.02.10	08:00:00	29103.59	29137.36	29012.75	29051.76	10076	0	360
2020.02.10	12:00:00	29051.26	29115.68	29018.24	29029.72	8296	0	360
2020.02.10	16:00:00	29029.23	29223.16	28976.91	29137.83	15433	0	280
2020.02.10	20:00:00	29139.96	29295.14	29132.69	29282.45	10838	0	280
2020.02.11	00:00:00	29277.10	29371.55	29258.71	29366.11	4645	0	420
2020.02.11	04:00:00	29365.11	29393.82	29352.23	29377.85	4051	0	420
2020.02.11	08:00:00	29377.85	29388.87	29309.71	29347.78	8077	0	360
2020.02.11	12:00:00	29348.28	29418.43	29345.94	29406.59	6958	0	360
2020.02.11	16:00:00	29398.10	29440.51	29257.31	29323.75	18213	0	280
2020.02.11	20:00:00	29324.25	29338.85	29209.21	29288.95	14028	0	280
2020.02.12	00:00:00	29307.82	29326.33	29255.07	29298.05	4924	0	420
2020.02.12	04:00:00	29298.55	29354.20	29289.63	29347.72	4640	0	420
2020.02.12	08:00:00	29348.22	29428.45	29335.25	29384.69	7207	0	360
2020.02.12	12:00:00	29384.69	29428.18	29373.71	29418.90	5628	0	360
2020.02.12	16:00:00	29418.90	29537.65	29418.41	29475.82	16691	0	280
2020.02.12	20:00:00	29476.33	29582.61	29446.10	29569.45	11062	0	280
2020.02.13	00:00:00	29546.77	29556.81	29396.15	29458.16	7517	0	420
2020.02.13	04:00:00	29457.66	29475.17	29422.50	29441.47	5494	0	420
2020.02.13	08:00:00	29440.97	29449.95	29317.26	29338.17	7842	0	360
2020.02.13	12:00:00	29335.18	29398.18	29262.24	29387.36	12344	0	360
2020.02.13	16:00:00	29385.36	29523.71	29340.98	29465.75	16018	0	280
2020.02.13	20:00:00	29465.75	29531.67	29408.84	29464.95	11621	0	280
2020.02.14	00:00:00	29455.67	29462.33	29387.39	29454.86	5146	0	420
2020.02.14	04:00:00	29454.36	29529.29	29437.91	29482.73	5221	0	420
2020.02.14	08:00:00	29484.23	29498.88	29428.09	29458.69	6900	0	360
2020.02.14	12:00:00	29458.93	29497.25	29409.26	29433.34	7099	0	360
2020.02.14	16:00:00	29432.34	29455.76	29339.93	29350.29	16729	0	280
2020.02.14	20:00:00	29349.30	29411.08	29279.19	29408.58	13104	0	280
2020.02.17	00:00:00	29422.68	29478.58	29411.34	29463.30	4863	0	420
2020.02.17	04:00:00	29463.80	29472.80	29443.00	29464.07	3542	0	420
2020.02.17	08:00:00	29465.07	29490.55	29433.55	29455.20	5425	0	360
2020.02.17	12:00:00	29456.20	29463.72	29432.40	29445.52	3513	0	360
2020.02.17	16:00:00	29445.52	29479.75	29435.18	29469.66	3677	0	280
2020.02.18	00:00:00	29412.40	29412.40	29311.40	29337.40	6081	0	420
2020.02.18	04:00:00	29336.90	29345.40	29277.40	29314.90	5005	0	420
2020.02.18	08:00:00	29314.90	29321.40	29221.51	29243.40	8277	0	360
2020.02.18	12:00:00	29243.90	29290.81	29215.64	29254.09	7775	0	360
2020.02.18	16:00:00	29254.09	29325.75	29114.78	29182.88	14459	0	280
2020.02.18	20:00:00	29183.37	29271.46	29166.61	29242.45	10479	0	280
2020.02.19	00:00:00	29245.67	29310.63	29242.68	29284.33	4734	0	420
2020.02.19	04:00:00	29284.83	29333.89	29279.40	29307.07	4485	0	420
2020.02.19	08:00:00	29306.07	29324.45	29263.79	29287.71	6753	0	360
2020.02.19	12:00:00	29287.70	29320.43	29274.89	29311.77	5636	0	360
2020.02.19	16:00:00	29310.77	29400.04	29273.53	29393.67	13803	0	280
2020.02.19	20:00:00	29394.20	29409.48	29335.45	29355.95	9264	0	280
2020.02.20	00:00:00	29376.42	29443.38	29363.45	29365.15	4237	0	420
2020.02.20	04:00:00	29366.65	29380.18	29254.48	29308.53	7289	0	420
2020.02.20	08:00:00	29309.53	29386.84	29281.83	29315.91	7992	0	360
2020.02.20	12:00:00	29314.91	29329.12	29249.52	29274.87	7460	0	360
2020.02.20	16:00:00	29274.87	29366.50	28951.14	29118.97	18366	0	280
2020.02.20	20:00:00	29117.48	29237.71	29099.76	29169.95	14589	0	280
2020.02.21	00:00:00	29170.37	29190.84	29060.02	29123.13	8986	0	420
2020.02.21	04:00:00	29122.63	29124.63	29055.99	29070.48	7299	0	420
2020.02.21	08:00:00	29069.48	29111.58	28985.86	29056.26	10938	0	360
2020.02.21	12:00:00	29056.26	29134.61	29055.28	29068.33	8452	0	360
2020.02.21	16:00:00	29068.33	29122.19	28889.76	29014.68	19985	0	280
2020.02.21	20:00:00	29014.18	29039.32	28909.21	29003.94	15425	0	280
2020.02.24	00:00:00	28746.11	28763.59	28590.86	28640.52	8867	0	420
2020.02.24	04:00:00	28640.02	28652.01	28541.74	28585.88	8419	0	420
2020.02.24	08:00:00	28584.88	28611.35	28194.16	28296.56	16224	0	360
2020.02.24	12:00:00	28294.70	28322.28	28137.67	28162.68	16805	0	360
2020.02.24	16:00:00	28160.69	28286.36	27978.71	27990.95	23955	0	280
2020.02.24	20:00:00	27988.95	28219.72	27901.16	27977.45	18165	0	280
2020.02.25	00:00:00	27940.87	28245.10	27874.97	28185.70	9526	0	420
2020.02.25	04:00:00	28186.20	28224.18	28120.89	28206.47	7651	0	420
2020.02.25	08:00:00	28206.47	28229.79	28025.59	28034.02	13470	0	360
2020.02.25	12:00:00	28031.03	28141.48	27922.05	28105.62	14210	0	360
2020.02.25	16:00:00	28104.12	28140.51	27472.56	27478.01	26420	0	280
2020.02.25	20:00:00	27472.02	27524.42	26996.95	27164.45	24146	0	280
2020.02.26	00:00:00	27177.29	27299.17	27080.59	27208.02	11652	0	420
2020.02.26	04:00:00	27207.02	27348.36	27151.57	27264.70	14057	0	420
2020.02.26	08:00:00	27265.70	27273.44	26711.84	26909.51	20156	0	360
2020.02.26	12:00:00	26911.00	27257.22	26907.27	27186.41	19680	0	360
2020.02.26	16:00:00	27184.41	27541.01	27068.94	27208.51	28580	0	280
2020.02.26	20:00:00	27211.68	27249.74	26830.86	26845.45	25078	0	280
2020.02.27	00:00:00	26836.17	26988.50	26660.48	26713.53	13657	0	420
2020.02.27	04:00:00	26714.03	26732.03	26483.56	26585.48	14781	0	420
2020.02.27	08:00:00	26584.48	26873.21	26518.11	26772.60	19154	0	360
2020.02.27	12:00:00	26774.62	26803.90	26477.48	26531.58	18442	0	360
2020.02.27	16:00:00	26530.58	26773.36	25997.87	26607.07	32433	0	280
2020.02.27	20:00:00	26606.09	26723.86	25519.77	25549.45	27505	0	280
2020.02.28	00:00:00	25520.69	25697.04	25390.85	25681.81	13753	0	420
2020.02.28	04:00:00	25680.81	25772.21	25147.17	25201.61	19149	0	420
2020.02.28	08:00:00	25203.11	25471.29	24880.33	25092.85	24786	0	360
2020.02.28	12:00:00	25089.12	25514.82	25044.44	25119.16	23063	0	360
2020.02.28	16:00:00	25119.03	25496.41	24683.21	25326.80	33034	0	280
2020.02.28	20:00:00	25326.99	25684.65	24762.21	25548.26	24218	0	280
2020.03.02	00:00:00	25138.95	25549.01	24872.35	25384.63	14702	0	420
2020.03.02	04:00:00	25385.63	25716.45	25343.66	25593.53	18098	0	420
2020.03.02	08:00:00	25592.54	26014.50	25500.10	25625.81	22030	0	360
2020.03.02	12:00:00	25625.31	25687.27	25025.88	25499.79	25304	0	360
2020.03.02	16:00:00	25507.44	26216.06	25386.85	26197.57	32549	0	280
2020.03.02	20:00:00	26204.08	26724.88	25855.04	26555.45	26833	0	280
2020.03.03	00:00:00	26592.42	26761.36	26521.48	26560.55	10615	0	420
2020.03.03	04:00:00	26559.55	26669.53	26412.25	26416.75	14253	0	420
2020.03.03	08:00:00	26409.25	26814.46	26319.83	26791.07	20345	0	360
2020.03.03	12:00:00	26791.04	26819.89	26391.25	26612.64	23189	0	360
2020.03.03	16:00:00	26610.64	27084.09	26093.09	26306.69	34031	0	280
2020.03.03	20:00:00	26301.23	26301.23	25701.85	25830.45	35876	0	280
2020.03.04	00:00:00	25822.56	26169.49	25727.60	26077.54	14628	0	420
2020.03.04	04:00:00	26076.54	26319.54	26039.11	26280.55	14953	0	420
2020.03.04	08:00:00	26281.05	26491.23	26221.21	26450.62	20272	0	360
2020.03.04	12:00:00	26449.12	26645.32	26408.43	26489.90	20039	0	360
2020.03.04	16:00:00	26491.90	26642.31	26283.77	26629.47	33037	0	280
2020.03.04	20:00:00	26628.47	27095.37	26618.10	26965.45	24608	0	280
2020.03.05	00:00:00	26954.44	26995.43	26766.94	26798.45	9911	0	420
2020.03.05	04:00:00	26799.45	26909.05	26750.02	26889.05	10821	0	420
2020.03.05	08:00:00	26883.06	26890.05	26573.23	26622.22	17606	0	360
2020.03.05	12:00:00	26622.22	26627.71	26329.20	26439.66	22829	0	360
2020.03.05	16:00:00	26439.26	26637.42	26101.78	26138.51	38066	0	280
2020.03.05	20:00:00	26135.53	26282.48	25941.56	26154.95	32848	0	280
2020.03.06	00:00:00	26169.30	26303.68	25978.43	25982.92	10972	0	420
2020.03.06	04:00:00	25982.42	25997.42	25728.64	25786.10	17216	0	420
2020.03.06	08:00:00	25787.10	25952.83	25589.73	25589.94	22260	0	360
2020.03.06	12:00:00	25587.44	25609.52	25275.71	25396.50	27710	0	360
2020.03.06	16:00:00	25395.50	25786.49	25217.26	25599.00	23664	0	280
2020.03.06	20:00:00	25594.51	25992.17	25249.85	25822.10	17859	0	280
2020.03.09	00:00:00	25364.22	25364.22	24622.52	24623.53	12997	0	420
2020.03.09	04:00:00	24624.53	24720.04	24551.54	24600.13	4920	0	420
2020.03.09	08:00:00	24600.43	24620.66	24551.95	24560.68	1507	0	340
2020.03.09	12:00:00	24371.69	24401.02	23573.46	24280.16	1071	0	280
2020.03.09	16:00:00	24282.55	24686.49	23881.46	23914.15	19696	0	280
2020.03.09	20:00:00	23917.23	24246.23	23684.38	23778.95	15529	0	280
2020.03.10	00:00:00	23778.95	24603.65	23461.86	24421.01	16403	0	420
2020.03.10	04:00:00	24418.51	24797.58	24332.51	24763.54	11424	0	420
2020.03.10	08:00:00	24753.83	25007.89	24393.10	24970.98	16115	0	360
2020.03.10	12:00:00	24969.05	25034.42	24429.47	24549.27	17325	0	280
2020.03.10	16:00:00	24553.58	24687.86	23688.43	24021.81	14415	0	280
2020.03.10	20:00:00	24028.91	25052.89	23923.29	24986.95	15116	0	280
2020.03.11	00:00:00	24840.20	24916.06	24297.30	24411.30	12443	0	420
2020.03.11	04:00:00	24412.80	24501.33	24151.62	24195.63	9660	0	420
2020.03.11	08:00:00	24203.93	24649.67	24165.88	24465.54	14527	0	340
2020.03.11	12:00:00	24463.03	24520.13	24040.03	24246.45	16626	0	280
2020.03.11	16:00:00	24246.93	24299.27	23702.99	23802.90	17134	0	280
2020.03.11	20:00:00	23805.66	23842.70	23327.70	23597.45	10595	0	280
2020.03.12	00:00:00	23556.87	23870.94	22570.86	22572.86	10509	0	420
2020.03.12	04:00:00	22573.86	22923.43	22350.95	22714.83	9654	0	420
2020.03.12	08:00:00	22716.13	22734.69	22361.35	22467.91	9710	0	340
2020.03.12	12:00:00	22459.69	22495.45	21244.64	21899.30	4474	0	280
2020.03.12	16:00:00	21890.56	22850.29	21287.94	21936.83	13233	0	280
2020.03.12	20:00:00	21937.72	21999.92	20897.88	20939.95	8653	0	280
2020.03.13	00:00:00	20755.33	21205.40	20523.40	20639.33	7621	0	420
2020.03.13	04:00:00	20630.83	21869.90	20398.83	21483.83	8437	0	420
2020.03.13	08:00:00	21489.20	22114.40	21115.70	22009.90	12622	0	340
2020.03.13	12:00:00	22009.40	22514.15	21651.90	21762.90	5624	0	280
2020.03.13	16:00:00	21747.90	22222.39	21257.40	22159.40	10906	0	280
2020.03.13	20:00:00	22163.90	23156.65	21647.14	23038.04	6823	0	280
2020.03.16	00:00:00	22849.33	22884.95	21939.83	21964.33	725	0	420
2020.03.16	12:00:00	20978.96	21107.83	20368.13	20915.33	862	0	280
2020.03.16	16:00:00	20645.33	21775.83	20566.83	21018.40	12305	0	280
2020.03.16	20:00:00	21008.40	21339.95	20076.81	20406.45	8050	0	280
2020.03.17	00:00:00	20406.45	21239.95	20293.33	21045.33	5411	0	420
2020.03.17	04:00:00	21040.83	21240.45	20781.83	21151.33	4488	0	420
2020.03.17	08:00:00	21146.20	21240.85	20148.52	20327.18	5115	0	340
2020.03.17	12:00:00	20336.68	21038.83	19957.03	19979.17	10554	0	280
2020.03.17	16:00:00	19979.24	21376.15	19899.07	20861.71	12953	0	280
2020.03.17	20:00:00	20861.85	21337.15	20662.31	20887.95	8153	0	280
2020.03.18	00:00:00	20835.52	20981.21	20270.79	20400.55	8435	0	420
2020.03.18	04:00:00	20400.55	20707.89	20172.45	20173.45	5411	0	420
2020.03.18	12:00:00	20203.99	20399.11	19815.09	20230.90	1636	0	280
2020.03.18	16:00:00	20222.40	20481.90	19037.23	19257.93	11627	0	280
2020.03.18	20:00:00	19267.22	20075.45	18893.39	20074.45	8159	0	280
2020.03.19	00:00:00	20024.40	20518.40	19701.90	19877.40	8702	0	420
2020.03.19	04:00:00	19877.90	19884.90	18961.90	19332.40	8316	0	420
2020.03.19	08:00:00	19334.70	20124.71	19334.70	19759.96	8888	0	360
2020.03.19	12:00:00	19752.96	19813.39	19172.49	19581.40	9868	0	280
2020.03.19	16:00:00	19580.93	20407.40	19458.52	20254.90	12439	0	280
2020.03.19	20:00:00	20261.40	20431.40	19659.90	19731.65	7498	0	280
2020.03.20	00:00:00	19695.90	20024.90	19541.40	19779.90	8125	0	420
2020.03.20	04:00:00	19776.40	20145.40	19671.40	20000.90	7807	0	880
2020.03.20	08:00:00	20009.70	21012.92	20009.70	20910.08	8496	0	360
2020.03.20	12:00:00	20909.16	20990.62	19889.40	20126.90	9900	0	280
2020.03.20	16:00:00	20117.40	20539.03	19722.25	19930.40	12872	0	460
2020.03.20	20:00:00	19934.40	20003.90	19101.90	19164.40	6938	0	460
2020.03.23	00:00:00	18622.90	18622.90	18169.65	18362.90	5438	0	620
2020.03.23	04:00:00	18367.90	18564.40	18204.15	18421.40	7205	0	880
2020.03.23	08:00:00	18417.20	18687.32	18295.40	18588.87	8374	0	360
2020.03.23	12:00:00	18591.34	19922.31	18437.86	18968.40	10749	0	280
2020.03.23	16:00:00	18974.40	19114.80	18215.90	18602.87	6888	0	460
2020.03.23	20:00:00	18613.90	18797.96	18266.30	18593.65	4461	0	460
2020.03.24	00:00:00	18781.83	19302.90	18724.33	19289.40	5287	0	420
2020.03.24	04:00:00	19292.40	19390.90	18997.90	19203.40	5041	0	880
2020.03.24	08:00:00	19206.20	19545.35	19199.20	19545.35	5008	0	360
2020.03.24	12:00:00	19502.33	19963.85	19279.40	19756.81	3234	0	280
2020.03.24	16:00:00	19762.49	20431.09	19711.92	20041.76	6788	0	920
2020.03.24	20:00:00	20043.35	20839.90	19876.37	20806.65	4352	0	520
2020.03.25	00:00:00	20802.83	21071.40	20483.90	20626.40	5157	0	420
2020.03.25	04:00:00	20631.90	20913.40	20414.40	20901.40	4732	0	880
2020.03.25	08:00:00	20916.70	21566.40	20708.90	21344.73	5663	0	360
2020.03.25	12:00:00	21344.63	21422.83	20490.97	20795.40	6416	0	280
2020.03.25	16:00:00	20785.03	22016.90	20536.40	21819.39	6841	0	460
2020.03.25	20:00:00	21832.71	21985.28	21088.90	21175.65	4461	0	520
2020.03.26	00:00:00	21222.33	21485.90	20975.40	21014.40	4887	0	880
2020.03.26	04:00:00	21019.90	21261.90	20908.40	21052.40	4834	0	920
2020.03.26	08:00:00	21049.20	21072.70	20750.90	20954.89	5138	0	360
2020.03.26	12:00:00	20952.11	21846.64	20645.98	21803.90	6164	0	280
2020.03.26	16:00:00	21792.90	22409.52	21736.60	22108.33	6685	0	820
2020.03.26	20:00:00	22120.40	22589.90	21944.90	22582.15	4146	0	520
2020.03.27	00:00:00	22657.40	22658.90	22151.40	22277.90	4603	0	420
2020.03.27	04:00:00	22275.90	22335.90	22018.90	22332.90	4306	0	920
2020.03.27	08:00:00	22330.20	22452.40	21990.44	21990.85	5538	0	360
2020.03.27	12:00:00	21986.74	22139.18	21456.87	21637.18	6388	0	280
2020.03.27	16:00:00	21644.89	22081.48	21566.94	21933.44	6809	0	460
2020.03.27	20:00:00	21935.51	22324.38	21514.54	21588.90	3818	0	460
2020.03.30	00:00:00	21003.65	21412.40	20967.33	21296.40	3728	0	880
2020.03.30	04:00:00	21303.40	21735.90	21210.90	21692.40	4165	0	920
2020.03.30	08:00:00	21695.90	21959.40	21292.72	21511.65	5711	0	360
2020.03.30	12:00:00	21499.65	21820.82	21392.41	21820.82	5346	0	870
2020.03.30	16:00:00	21821.85	22176.40	21517.68	22163.05	6688	0	280
2020.03.30	20:00:00	22164.05	22382.90	21931.67	22325.15	5852	0	520
2020.03.31	00:00:00	22331.33	22417.90	22279.90	22354.40	2429	0	420
2020.03.31	04:00:00	22362.90	22484.90	22141.40	22206.40	3599	0	920
2020.03.31	08:00:00	22211.40	22527.88	22146.40	22475.66	5195	0	360
2020.03.31	12:00:00	22479.51	22520.85	22012.72	22174.03	5788	0	720
2020.03.31	16:00:00	22166.25	22480.20	22027.57	22136.67	6696	0	280
2020.03.31	20:00:00	22134.00	22254.51	21787.90	21837.15	5854	0	460
2020.04.01	00:00:00	21824.90	21839.40	21560.90	21699.90	2817	0	420
2020.04.01	04:00:00	21698.90	21702.40	21454.40	21530.90	3632	0	820
2020.04.01	08:00:00	21531.40	21551.90	21108.70	21254.85	5706	0	360
2020.04.01	12:00:00	21256.85	21362.98	20998.03	21133.50	5419	0	760
2020.04.01	16:00:00	21129.00	21487.65	20954.90	21000.15	6647	0	280
2020.04.01	20:00:00	20998.86	21204.88	20785.53	20931.65	5685	0	460
2020.04.02	00:00:00	20973.33	21118.90	20939.33	21057.40	2898	0	420
2020.04.02	04:00:00	21056.90	21229.90	20954.40	21138.40	4081	0	820
2020.04.02	08:00:00	21138.40	21339.50	21031.90	21263.00	5008	0	360
2020.04.02	12:00:00	21263.16	21307.15	20857.22	20930.67	5323	0	570
2020.04.02	16:00:00	20927.11	21479.36	20636.35	21299.90	6759	0	280
2020.04.02	20:00:00	21299.80	21501.15	20859.33	21397.65	5819	0	460
2020.04.03	00:00:00	21421.65	21481.15	21194.65	21237.15	2736	0	420
2020.04.03	04:00:00	21236.65	21298.65	21088.65	21121.65	3366	0	770
2020.04.03	08:00:00	21117.15	21255.92	21039.65	21144.62	4718	0	360
2020.04.03	12:00:00	21146.38	21459.09	21057.90	21301.76	5748	0	570
2020.04.03	16:00:00	21305.15	21456.15	20930.34	21013.38	12453	0	280
2020.04.03	20:00:00	21011.38	21160.93	20865.15	21074.40	9713	0	460
2020.04.06	00:00:00	21072.65	21776.15	21072.65	21659.65	5411	0	920
2020.04.06	04:00:00	21660.65	21835.65	21553.15	21790.65	7211	0	770
2020.04.06	08:00:00	21793.15	21962.90	21759.15	21879.77	8821	0	360
2020.04.06	12:00:00	21877.74	21946.23	21760.99	21875.99	8374	0	570
2020.04.06	16:00:00	21877.45	22275.28	21810.46	22262.66	13347	0	280
2020.04.06	20:00:00	22260.56	22784.42	22199.78	22615.65	9712	0	520
2020.04.07	00:00:00	22605.33	22818.90	22507.90	22693.90	4941	0	420
2020.04.07	04:00:00	22694.90	22733.40	22424.40	22598.90	7469	0	420
2020.04.07	08:00:00	22598.40	23333.62	22563.40	23201.68	9722	0	360
2020.04.07	12:00:00	23200.43	23572.49	23200.18	23475.72	10158	0	570
2020.04.07	16:00:00	23471.30	23590.30	22946.33	23367.57	12599	0	280
2020.04.07	20:00:00	23373.05	23417.74	22528.65	22550.15	10991	0	520
2020.04.08	00:00:00	22578.90	22754.40	22367.40	22422.40	5333	0	420
2020.04.08	04:00:00	22418.40	22773.40	22393.40	22760.40	7617	0	820
2020.04.08	08:00:00	22764.40	22954.40	22460.15	22605.09	9532	0	360
2020.04.08	12:00:00	22605.16	22919.82	22546.62	22853.34	8225	0	570
2020.04.08	16:00:00	22851.96	23292.65	22676.40	23214.34	12414	0	280
2020.04.08	20:00:00	23222.49	23510.63	23057.09	23417.65	10456	0	460
2020.04.09	00:00:00	23417.90	23539.90	23346.40	23469.90	4236	0	420
2020.04.09	04:00:00	23467.90	23495.90	23280.90	23463.40	6579	0	420
2020.04.09	08:00:00	23464.40	23712.80	23377.40	23413.34	8432	0	360
2020.04.09	12:00:00	23413.65	23728.86	23145.82	23702.57	10852	0	570
2020.04.09	16:00:00	23703.98	23987.68	23665.36	23950.15	12565	0	280
2020.04.09	20:00:00	23950.15	23998.15	23486.65	23791.90	9586	0	460
2020.04.13	00:00:00	23968.33	24000.83	23233.90	23357.90	5611	0	820
2020.04.13	04:00:00	23356.90	23534.40	23333.90	23414.90	5111	0	820
2020.04.13	08:00:00	23418.40	23501.65	23351.40	23427.57	5311	0	360
2020.04.13	12:00:00	23427.34	23698.21	23392.43	23650.85	7692	0	570
2020.04.13	16:00:00	23651.35	23723.36	23085.90	23228.28	11881	0	280
2020.04.13	20:00:00	23229.28	23489.37	23158.22	23435.65	9751	0	460
2020.04.14	00:00:00	23447.40	23519.40	23366.90	23449.90	3874	0	420
2020.04.14	04:00:00	23448.90	23835.40	23436.40	23831.40	6520	0	770
2020.04.14	08:00:00	23831.90	23853.40	23652.83	23677.39	7834	0	360
2020.04.14	12:00:00	23680.53	23824.57	23652.91	23798.64	7565	0	570
2020.04.14	16:00:00	23804.14	24034.51	23677.91	23913.52	11912	0	280
2020.04.14	20:00:00	23916.42	24032.40	23819.21	24027.65	9220	0	520
2020.04.15	00:00:00	24077.90	24077.90	23856.90	23897.40	4169	0	420
2020.04.15	04:00:00	23898.40	23923.90	23820.90	23896.40	5846	0	420
2020.04.15	08:00:00	23895.40	23924.40	23561.45	23602.10	9498	0	360
2020.04.15	12:00:00	23608.16	23694.84	23377.71	23379.56	9615	0	570
2020.04.15	16:00:00	23378.31	23491.81	23222.94	23418.52	12031	0	280
2020.04.15	20:00:00	23414.02	23646.12	23401.30	23460.15	9799	0	280
2020.04.16	00:00:00	23465.40	23495.90	23284.40	23350.40	4011	0	420
2020.04.16	04:00:00	23350.40	23454.90	23312.90	23439.90	5254	0	620
2020.04.16	08:00:00	23440.40	23783.40	23386.40	23636.72	8709	0	360
2020.04.16	12:00:00	23634.72	23701.76	23473.02	23595.49	9170	0	470
2020.04.16	16:00:00	23588.49	23645.46	23206.40	23307.62	11960	0	280
2020.04.16	20:00:00	23305.02	23892.40	23291.99	23889.65	10202	0	370
2020.04.17	00:00:00	24233.40	24442.90	24157.40	24341.90	6079	0	420
2020.04.17	04:00:00	24345.40	24425.90	24302.90	24354.90	6330	0	620
2020.04.17	08:00:00	24353.40	24423.40	24127.56	24165.84	8510	0	360
